Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
402,Otto Porter Jr.\porteot01,SF,24,WAS,74,2349,18.3,.601,.357,.145,4.7,18.0,11.4,10.0,2.4,1.4,7.1,18.4,,4.9,3.0,7.9,.161,,2.5,1.1,3.6,3.3
403,Bobby Portis\portibo01,PF,22,CHI,69,1553,20.0,.548,.280,.199,10.3,22.3,16.1,13.6,1.5,1.1,9.9,26.0,,2.2,1.4,3.6,.111,,1.4,-0.7,0.7,1.1
404,Kristaps Porzingis\porzikr01,PF,22,NYK,48,1553,20.4,.539,.256,.309,4.5,18.1,11.3,6.3,1.1,6.4,8.4,31.0,,1.4,1.8,3.2,.100,,-0.4,-0.2,-0.6,0.5
405,Dwight Powell\poweldw01,C,26,DAL,76,1587,18.7,.661,.173,.430,8.9,21.1,14.8,8.1,2.0,1.7,10.6,15.4,,4.4,2.0,6.4,.193,,1.1,1.6,2.7,1.9
406,Norman Powell\powelno01,SG,24,TOR,65,992,8.7,.501,.483,.111,1.5,10.4,6.0,11.6,1.6,1.2,14.4,18.9,,-0.5,1.1,0.6,.029,,-2.3,-0.6,-3.0,-0.2
407,Alex Poythress\poythal01,PF,24,IND,24,101,8.5,.520,.440,.000,7.9,11.1,9.5,2.7,1.5,0.9,7.4,11.9,,0.1,0.1,0.2,.078,,-1.8,-1.6,-3.5,0.0
408,Jacob Pullen\pulleja01,PG,28,PHI,3,6,-2.3,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.4,,0.0,0.0,0.0,-0.211,,-10.5,-4.7,-15.3,0.0
409,Rodney Purvis\purviro01,SG,23,ORL,11,180,4.4,.446,.600,.150,0.0,7.4,3.7,7.2,0.8,0.9,11.1,17.6,,-0.3,0.1,-0.2,-0.052,,-4.6,-2.9,-7.5,-0.3
410,Zhou Qi\qizh01,C,22,HOU,16,87,0.6,.303,.593,.370,6.5,16.8,11.7,1.5,1.1,6.8,18.2,19.5,,-0.4,0.1,-0.2,-0.121,,-10.6,0.5,-10.1,-0.2
411,Tim Quarterman\quartti01,SG,23,HOU,2,6,13.6,.500,.500,.000,0.0,37.4,18.8,26.0,0.0,0.0,0.0,14.7,,0.0,0.0,0.0,.160,,-1.4,-0.4,-1.8,0.0
412,Ivan Rabb\rabbiv01,PF,20,MEM,31,375,15.6,.606,.000,.210,11.8,24.0,17.8,10.3,1.1,1.8,19.1,17.0,,0.4,0.3,0.8,.100,,-2.1,0.0,-2.1,0.0
413,Julius Randle\randlju01,C,23,LAL,77,2076,19.9,.607,.050,.475,8.8,22.9,15.9,15.4,0.9,1.8,16.1,25.1,,3.9,2.4,6.3,.146,,0.4,0.5,0.9,1.5
414,Zach Randolph\randoza01,PF,36,SAC,59,1508,17.3,.529,.193,.140,7.0,23.8,15.0,14.9,1.4,0.6,12.5,27.6,,0.3,1.1,1.4,.046,,-0.6,-1.3,-1.9,0.0
415,Xavier Rathan-Mayes\rathaxa01,SG,23,MEM,5,118,0.9,.315,.333,.214,0.0,5.0,2.5,23.2,2.6,2.4,19.3,21.7,,-0.5,0.1,-0.4,-0.169,,-8.7,-1.9,-10.6,-0.3
416,JJ Redick\redicjj01,SG,33,PHI,66,1987,15.3,.607,.523,.248,0.5,8.3,4.6,15.0,0.8,0.3,9.8,21.6,,4.2,1.7,5.9,.143,,2.3,-2.4,-0.2,0.9
417,Davon Reed\reedda01,SG,22,PHO,18,195,5.2,.386,.492,.169,1.1,16.8,8.8,6.5,2.5,0.8,9.9,15.3,,-0.3,0.1,-0.2,-0.047,,-5.6,-0.5,-6.1,-0.2
418,Willie Reed\reedwi02,C,27,TOT,42,428,19.2,.671,.017,.455,9.1,21.7,15.5,3.6,1.0,4.3,11.6,16.6,,1.0,0.5,1.6,.175,,-0.8,0.0,-0.8,0.1
418,Willie Reed\reedwi02,C,27,LAC,39,419,19.4,.669,.017,.458,9.3,21.9,15.7,3.3,1.0,4.4,11.6,16.8,,1.0,0.5,1.5,.175,,-0.8,0.1,-0.7,0.1
418,Willie Reed\reedwi02,C,27,DET,3,9,8.8,1.000,.000,.000,0.0,12.5,6.1,15.9,0.0,0.0,0.0,4.9,,0.0,0.0,0.0,.188,,-0.3,-2.1,-2.4,0.0
419,Josh Richardson\richajo01,SF,24,MIA,77,2574,13.4,.553,.388,.157,2.9,8.9,5.9,13.1,2.2,2.3,13.2,18.2,,1.7,3.4,5.1,.095,,-0.1,1.4,1.2,2.1
420,Malachi Richardson\richama01,SG,22,TOT,26,324,5.9,.446,.444,.244,1.7,10.7,6.0,5.6,1.6,0.3,9.1,15.2,,-0.2,0.1,-0.1,-0.018,,-4.3,-2.2,-6.5,-0.4
420,Malachi Richardson\richama01,SG,22,SAC,25,319,5.8,.445,.443,.250,1.7,10.5,5.9,5.7,1.6,0.3,9.3,15.1,,-0.2,0.1,-0.1,-0.018,,-4.3,-2.1,-6.4,-0.3
420,Malachi Richardson\richama01,SG,22,TOR,1,5,10.5,.500,.500,.000,0.0,22.1,11.2,0.0,0.0,0.0,0.0,17.5,,0.0,0.0,0.0,.042,,-5.1,-6.5,-11.7,0.0
421,Austin Rivers\riverau01,SG,25,LAC,58,1965,12.9,.531,.445,.193,1.5,6.3,4.0,17.1,1.8,0.7,10.8,20.7,,1.5,1.1,2.6,.064,,1.0,-1.4,-0.4,0.8
422,Andre Roberson\roberan03,SG,26,OKC,39,1037,10.9,.543,.222,.235,7.7,12.2,9.9,6.0,2.2,3.1,14.4,8.6,,0.8,1.3,2.1,.099,,-1.4,2.8,1.4,0.9
423,Glenn Robinson III\robingl02,SF,24,IND,19,241,8.9,.443,.322,.119,3.8,8.4,6.1,7.2,2.3,0.4,3.1,11.9,,0.1,0.2,0.3,.058,,-2.4,-0.4,-2.7,0.0
424,Rajon Rondo\rondora01,PG,31,NOP,60,1563,15.0,.521,.302,.095,2.0,14.3,8.3,41.4,1.9,0.5,22.5,16.9,,1.6,1.4,3.1,.094,,-0.5,-0.8,-1.4,0.3
425,Derrick Rose\rosede01,PG,29,TOT,21,366,12.3,.515,.164,.267,4.0,6.0,5.1,14.6,0.7,0.9,14.8,26.2,,-0.1,0.0,-0.1,-0.010,,-3.5,-3.9,-7.4,-0.5
425,Derrick Rose\rosede01,PG,29,CLE,16,308,11.6,.523,.182,.311,3.7,6.8,5.3,13.0,0.5,1.1,15.7,25.6,,-0.1,0.0,-0.1,-0.013,,-3.9,-3.8,-7.6,-0.4
425,Derrick Rose\rosede01,PG,29,MIN,5,58,16.0,.481,.091,.091,5.9,2.0,4.0,23.3,1.7,0.0,10.4,29.2,,0.0,0.0,0.0,.009,,-1.4,-4.9,-6.3,-0.1
426,Terrence Ross\rosste01,SG,26,ORL,22,576,10.3,.515,.480,.198,1.9,11.6,6.7,8.9,2.3,1.2,11.5,16.6,,-0.1,0.5,0.5,.038,,-1.9,0.1,-1.7,0.0
427,Terry Rozier\roziete01,PG,23,BOS,76,1952,15.6,.529,.503,.190,3.4,16.0,9.8,16.9,2.0,0.6,7.9,20.5,,2.5,3.2,5.7,.140,,1.2,0.9,2.1,2.0
428,Ricky Rubio\rubiori01,PG,27,UTA,73,2185,15.0,.533,.330,.307,2.2,15.2,8.8,28.3,2.6,0.4,18.3,22.8,,1.2,3.5,4.7,.103,,-0.1,1.5,1.3,1.8
429,D'Angelo Russell\russeda01,PG,21,BRK,44,1124,15.5,.506,.398,.209,2.7,14.2,8.4,35.6,1.4,1.1,16.2,30.7,,-0.4,0.8,0.4,.017,,0.8,-1.0,-0.2,0.5
430,Domantas Sabonis\sabondo01,C,21,IND,70,1711,17.3,.570,.054,.346,10.5,25.3,18.0,12.6,1.0,1.5,15.7,21.7,,2.4,2.1,4.5,.125,,-0.8,0.4,-0.4,0.7
431,JaKarr Sampson\sampsja02,SF,24,SAC,19,277,13.1,.571,.150,.217,6.7,19.0,12.5,4.7,1.5,6.5,9.6,11.8,,0.3,0.3,0.6,.107,,-2.7,2.6,-0.2,0.1
432,Dario Saric\saricda01,PF,23,PHI,74,2229,16.1,.587,.447,.239,7.5,16.7,12.3,13.0,1.1,0.7,13.4,20.9,,3.7,2.8,6.5,.140,,1.7,-0.1,1.6,2.0
433,Tomas Satoransky\satorto01,SG,26,WAS,69,1535,15.4,.618,.265,.270,4.7,11.0,7.8,25.1,1.6,0.8,16.4,13.7,,3.5,1.2,4.7,.147,,1.3,-0.3,1.0,1.2
434,Dennis Schroder\schrode01,PG,24,ATL,67,2078,17.3,.515,.229,.231,2.4,8.8,5.6,36.3,1.7,0.2,12.7,30.4,,1.6,1.0,2.6,.060,,1.5,-2.2,-0.7,0.7
435,Mike Scott\scottmi01,PF,29,WAS,72,1320,13.7,.608,.313,.140,3.7,15.8,9.8,8.9,0.8,0.7,12.8,19.8,,1.4,1.0,2.3,.085,,-0.4,-1.7,-2.2,-0.1
436,Thabo Sefolosha\sefolth01,SF,33,UTA,38,806,15.9,.591,.350,.225,4.1,18.5,11.4,6.4,3.2,1.3,10.2,16.4,,1.0,1.6,2.6,.153,,-0.3,2.2,1.8,0.8
437,Wayne Selden\seldewa01,SG,23,MEM,35,692,11.8,.551,.454,.219,2.6,6.9,4.7,16.1,1.3,0.7,15.5,22.7,,0.1,0.3,0.4,.026,,-0.7,-3.2,-4.0,-0.3
438,Ramon Sessions\sessira01,PG,31,TOT,27,391,10.8,.473,.224,.483,1.7,9.1,5.5,26.5,1.8,0.4,17.6,19.2,,0.0,0.3,0.3,.031,,-3.2,-2.0,-5.2,-0.3
438,Ramon Sessions\sessira01,PG,31,NYK,13,167,6.2,.403,.208,.283,0.7,11.3,6.0,22.0,2.1,0.5,20.1,19.5,,-0.3,0.1,-0.2,-0.065,,-5.9,-1.3,-7.2,-0.2
438,Ramon Sessions\sessira01,PG,31,WAS,14,224,14.2,.524,.238,.651,2.5,7.6,5.1,29.8,1.6,0.4,15.6,19.0,,0.3,0.1,0.5,.103,,-1.1,-2.6,-3.7,-0.1
439,Iman Shumpert\shumpim01,SG,27,CLE,14,276,6.4,.480,.448,.259,2.9,13.6,8.3,8.1,1.6,1.2,19.9,13.0,,-0.2,0.2,0.0,-0.006,,-3.9,-0.1,-4.0,-0.1
440,Pascal Siakam\siakapa01,PF,23,TOR,76,1561,14.9,.554,.270,.174,5.6,18.8,12.3,13.4,1.8,2.0,11.1,16.0,,2.1,2.3,4.4,.135,,0.1,2.0,2.1,1.6
441,Xavier Silas\silasxa01,SG,30,BOS,1,0,,,,,,,,,,,,,,0.0,0.0,0.0,,,-6.5,1.2,-5.3,0.0
442,Ben Simmons\simmobe01,PG,21,PHI,76,2582,19.8,.554,.012,.334,5.9,19.3,12.8,37.5,2.4,2.1,19.3,22.3,,3.9,4.7,8.5,.159,,0.9,3.5,4.4,4.2
443,Jonathon Simmons\simmojo02,SG,28,ORL,69,2029,12.8,.555,.268,.317,3.3,9.7,6.5,13.3,1.4,0.6,14.4,22.0,,0.8,1.1,1.9,.046,,-1.0,-1.3,-2.3,-0.2
444,Kobi Simmons\simmoko01,PG,20,MEM,27,496,7.8,.473,.169,.113,3.0,7.2,5.0,16.1,1.8,0.9,17.7,16.4,,-0.4,0.3,-0.1,-0.009,,-4.2,-1.3,-5.5,-0.4
445,Kyle Singler\singlky01,SF,29,OKC,12,59,5.9,.430,.238,.619,1.8,17.5,9.4,4.8,0.8,0.0,10.1,21.6,,-0.1,0.0,0.0,-0.030,,-7.6,-4.2,-11.8,-0.1
446,Marcus Smart\smartma01,SG,23,BOS,54,1614,10.8,.479,.483,.258,3.0,9.8,6.4,23.7,2.2,1.2,18.4,19.5,,-0.6,2.5,1.9,.058,,-1.6,1.2,-0.4,0.7
447,Dennis Smith Jr.\smithde03,PG,20,DAL,67,1978,12.8,.475,.333,.189,2.6,11.8,7.1,29.0,1.7,0.7,15.0,29.1,,-2.3,1.7,-0.7,-0.017,,-1.5,-0.7,-2.2,-0.1
448,Ish Smith\smithis01,PG,29,DET,77,1938,14.9,.518,.108,.154,1.5,10.8,6.1,27.4,1.5,0.8,11.1,20.6,,2.0,1.9,3.9,.097,,-1.0,-0.6,-1.6,0.2
449,JR Smith\smithjr01,SG,32,CLE,76,2152,8.4,.534,.645,.098,1.5,10.0,5.8,8.6,1.5,0.4,11.6,13.8,,0.5,0.9,1.4,.031,,-0.6,-1.0,-1.6,0.2
450,Jason Smith\smithja02,C,31,WAS,31,276,8.2,.444,.277,.170,7.4,13.9,10.7,7.6,0.5,3.8,11.7,21.9,,-0.3,0.2,0.0,-0.009,,-5.1,-1.2,-6.3,-0.3
451,Josh Smith\smithjo03,PF,32,NOP,3,12,3.5,.250,.000,.000,28.1,8.8,18.1,0.0,0.0,0.0,0.0,14.5,,0.0,0.0,0.0,-0.016,,-6.1,-7.4,-13.5,0.0
452,Tony Snell\snellto01,SG,26,MIL,71,1955,8.4,.584,.630,.116,0.5,7.3,4.0,6.5,1.2,1.1,7.7,10.5,,1.6,0.7,2.3,.056,,-0.4,-1.3,-1.7,0.2
453,Marreese Speights\speigma01,C,30,ORL,50,647,13.9,.541,.678,.158,3.4,18.7,11.0,9.5,0.5,2.7,9.4,26.9,,0.2,0.5,0.7,.051,,0.3,-3.0,-2.7,-0.1
454,Nik Stauskas\stausni01,SG,24,TOT,37,459,9.1,.554,.669,.165,0.7,12.6,6.6,10.1,0.8,0.5,13.4,15.5,,0.1,0.2,0.3,.035,,-2.0,-1.8,-3.9,-0.2
454,Nik Stauskas\stausni01,SG,24,PHI,6,45,0.9,.410,.250,.500,0.0,2.3,1.2,2.7,4.3,0.0,45.0,8.4,,-0.1,0.1,0.0,-0.044,,-7.4,2.6,-4.8,0.0
454,Nik Stauskas\stausni01,SG,24,BRK,31,414,10.0,.559,.682,.155,0.8,13.8,7.2,10.9,0.5,0.5,11.6,16.3,,0.2,0.2,0.4,.044,,-1.5,-2.3,-3.7,-0.2
455,Lance Stephenson\stephla01,SG,27,IND,78,1747,12.4,.501,.321,.173,3.7,21.2,12.6,18.4,1.2,0.8,15.1,21.8,,-0.2,1.9,1.6,.045,,-1.9,-0.2,-2.1,-0.1
456,David Stockton\stockda01,PG,26,UTA,2,6,31.4,.931,1.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.8,,0.1,0.0,0.1,.464,,11.9,-9.4,2.5,0.0
457,Julyan Stone\stoneju01,SG,29,CHO,20,106,6.7,.635,1.000,.286,0.0,24.0,11.7,19.5,0.9,1.6,43.2,5.7,,0.0,0.1,0.1,.059,,-3.9,1.1,-2.8,0.0
458,Caleb Swanigan\swanica01,PF,20,POR,24,165,7.1,.410,.148,.241,10.1,20.3,15.2,12.2,1.5,1.5,19.0,19.6,,-0.3,0.2,0.0,-0.010,,-5.7,0.9,-4.8,-0.1
459,Jayson Tatum\tatumja01,SF,19,BOS,77,2355,15.2,.588,.294,.312,2.3,15.7,9.1,8.1,1.6,2.1,10.8,19.4,,3.0,3.9,6.9,.140,,-0.6,1.6,1.0,1.8
460,Isaiah Taylor\taylois01,PG,23,ATL,63,1067,11.5,.506,.199,.387,2.3,6.8,4.6,27.1,1.4,0.8,15.8,19.7,,0.5,0.4,0.9,.040,,-2.6,-2.4,-5.0,-0.8
461,Jeff Teague\teaguje01,PG,29,MIN,66,2166,16.1,.550,.286,.303,1.2,9.4,5.3,30.5,2.2,0.9,16.8,20.4,,3.0,1.3,4.3,.095,,1.4,-1.3,0.1,1.1
462,Marquis Teague\teaguma01,PG,24,MEM,2,53,6.7,.328,.100,.500,2.1,6.7,4.4,26.8,1.9,0.0,14.1,12.1,,0.0,0.0,0.0,-0.017,,-5.7,-2.5,-8.2,-0.1
463,Mirza Teletovic\teletmi01,PF,32,MIL,10,159,13.5,.623,.789,.000,2.2,14.8,8.5,9.5,1.3,0.5,10.9,18.2,,0.2,0.1,0.3,.090,,1.6,-3.3,-1.7,0.0
464,Garrett Temple\templga01,SG,31,SAC,65,1615,10.2,.536,.477,.164,1.5,9.6,5.4,11.2,1.8,1.6,13.4,16.4,,0.3,0.8,1.1,.033,,-1.3,-0.7,-2.0,0.0
465,Milos Teodosic\teodomi01,PG,30,LAC,45,1134,11.7,.564,.644,.128,1.6,10.5,6.1,26.2,1.0,0.4,20.3,18.2,,0.9,0.5,1.5,.061,,0.7,-2.0,-1.3,0.2
466,Jason Terry\terryja01,SG,40,MIL,47,762,8.0,.531,.746,.063,0.8,6.5,3.6,9.7,2.4,1.4,13.6,10.1,,0.2,0.5,0.7,.043,,-1.5,-0.7,-2.2,0.0
467,Daniel Theis\theisda01,C,25,BOS,63,936,16.1,.616,.249,.348,10.7,21.2,16.1,9.1,1.6,4.3,17.2,15.5,,1.6,1.9,3.5,.180,,-0.7,3.5,2.7,1.1
468,Isaiah Thomas\thomais02,PG,28,TOT,32,862,12.6,.508,.447,.311,2.2,6.3,4.2,27.0,0.8,0.3,16.6,28.8,,-0.1,0.3,0.2,.009,,-0.9,-4.3,-5.2,-0.7
468,Isaiah Thomas\thomais02,PG,28,CLE,15,406,12.3,.493,.448,.351,2.0,6.5,4.3,25.2,1.1,0.4,15.5,28.9,,-0.2,0.1,-0.1,-0.008,,-1.4,-4.3,-5.7,-0.4
468,Isaiah Thomas\thomais02,PG,28,LAL,17,456,12.8,.520,.445,.278,2.3,6.0,4.2,28.7,0.6,0.2,17.5,28.7,,0.0,0.2,0.2,.023,,-0.4,-4.3,-4.7,-0.3
469,Lance Thomas\thomala01,PF,29,NYK,70,1302,6.4,.512,.476,.210,3.7,10.5,7.1,4.3,1.1,0.9,12.4,10.5,,0.2,0.6,0.9,.031,,-2.1,-0.5,-2.6,-0.2
470,Klay Thompson\thompkl01,SG,27,GSW,69,2369,16.0,.601,.442,.087,1.4,10.3,6.2,11.5,1.1,1.1,9.7,23.4,,3.0,1.8,4.9,.098,,1.8,-2.2,-0.4,1.0
471,Tristan Thompson\thomptr01,C,26,CLE,49,1017,13.7,.573,.000,.349,13.3,23.6,18.5,4.2,0.8,1.4,12.2,12.5,,1.7,0.7,2.4,.115,,-1.6,-0.7,-2.3,-0.1
472,Sindarius Thornwell\thornsi01,SG,23,LAC,69,1059,8.1,.517,.262,.383,3.2,10.1,6.7,7.0,2.1,1.8,15.5,11.6,,0.1,0.9,1.1,.048,,-2.6,1.2,-1.4,0.2
473,Anthony Tolliver\tollian01,PF,32,DET,74,1588,13.2,.642,.778,.283,3.0,12.6,7.7,7.6,0.9,1.1,10.0,14.8,,3.1,1.4,4.5,.137,,1.7,-0.7,1.0,1.2
474,Karl-Anthony Towns\townska01,C,22,MIN,78,2770,24.8,.645,.249,.351,9.3,30.9,20.0,10.7,1.1,3.5,10.8,22.9,,9.8,3.1,13.0,.225,,4.3,1.0,5.3,5.1
475,PJ Tucker\tuckepj01,SF,32,HOU,78,2170,8.4,.537,.692,.145,4.6,17.4,11.0,4.6,1.8,0.9,13.3,10.3,,1.0,2.8,3.8,.083,,-1.3,1.5,0.2,1.2
476,Evan Turner\turneev01,SF,29,POR,75,1910,9.9,.519,.224,.195,1.7,11.5,6.6,12.4,1.0,1.1,13.5,15.7,,0.5,1.8,2.4,.060,,-2.4,0.3,-2.1,0.0
477,Myles Turner\turnemy01,C,21,IND,61,1761,17.6,.581,.241,.333,5.9,20.1,13.1,7.2,1.1,5.7,11.5,20.1,,2.6,2.5,5.0,.137,,-0.6,1.9,1.4,1.5
478,Ekpe Udoh\udohek01,C,30,UTA,59,783,15.3,.566,.009,.487,9.4,11.4,10.4,9.1,2.7,7.8,12.5,9.2,,1.3,1.7,3.0,.185,,-1.2,6.8,5.6,1.5
479,Tyler Ulis\ulisty01,PG,22,PHO,68,1563,9.7,.459,.267,.183,1.5,6.8,4.1,27.5,2.0,0.3,17.6,18.2,,-0.8,0.5,-0.4,-0.011,,-3.0,-2.3,-5.4,-1.3
480,Jonas Valanciunas\valanjo01,C,25,TOR,73,1643,22.5,.629,.106,.314,12.2,30.4,21.4,7.6,0.9,3.2,12.9,22.6,,4.4,2.7,7.2,.209,,0.8,0.8,1.6,1.5
481,Denzel Valentine\valende01,SG,24,CHI,77,2095,12.1,.527,.513,.071,2.4,18.3,10.0,17.8,1.5,0.5,11.8,17.5,,1.0,1.6,2.6,.059,,-0.4,0.0,-0.5,0.8
482,Fred VanVleet\vanvlfr01,PG,23,TOR,72,1455,16.1,.559,.476,.184,1.9,11.7,6.9,22.6,2.3,1.0,10.9,19.1,,2.7,1.8,4.5,.150,,2.0,0.1,2.1,1.5
483,Rashad Vaughn\vaughra01,SG,21,TOT,28,212,9.3,.546,.661,.107,1.6,9.9,5.8,8.7,1.2,1.2,9.3,13.8,,0.1,0.1,0.2,.050,,-1.9,-2.9,-4.7,-0.1
483,Rashad Vaughn\vaughra01,SG,21,MIL,22,173,11.1,.560,.700,.120,1.4,10.2,5.8,9.9,1.2,1.5,7.1,14.8,,0.2,0.1,0.3,.073,,-0.5,-2.8,-3.3,-0.1
483,Rashad Vaughn\vaughra01,SG,21,BRK,1,4,4.1,,,,0.0,0.0,0.0,31.8,0.0,0.0,,0.0,,0.0,0.0,0.0,.104,,-7.6,-8.5,-16.1,0.0
483,Rashad Vaughn\vaughra01,SG,21,ORL,5,35,1.1,.417,.333,.000,3.1,9.5,6.3,0.0,1.4,0.0,25.0,10.0,,-0.1,0.0,-0.1,-0.069,,-8.0,-2.4,-10.4,-0.1
484,Noah Vonleh\vonleno01,PF,22,TOT,54,875,12.8,.509,.282,.248,8.6,30.1,19.2,5.7,1.1,1.6,10.7,14.5,,0.5,1.2,1.7,.091,,-3.4,0.3,-3.1,-0.2
484,Noah Vonleh\vonleno01,PF,22,POR,33,476,11.9,.543,.063,.323,8.1,30.0,19.2,3.8,0.6,1.9,12.0,11.5,,0.4,0.7,1.2,.116,,-4.0,0.7,-3.4,-0.2
484,Noah Vonleh\vonleno01,PF,22,CHI,21,399,13.9,.484,.435,.196,9.1,30.3,19.3,8.0,1.6,1.3,9.6,18.1,,0.0,0.5,0.5,.061,,-2.6,-0.1,-2.7,-0.1
485,Nikola Vucevic\vucevni01,C,27,ORL,54,1619,19.7,.536,.250,.115,6.6,27.6,17.0,19.3,1.6,2.9,11.1,25.9,,1.3,2.2,3.5,.103,,0.6,2.0,2.6,1.9
486,Dwyane Wade\wadedw01,SG,36,TOT,64,1476,15.5,.506,.163,.281,3.8,14.7,9.3,23.8,1.9,2.6,15.5,26.1,,-0.2,1.5,1.4,.044,,-2.1,0.4,-1.7,0.1
486,Dwyane Wade\wadedw01,SG,36,CLE,46,1069,15.9,.519,.161,.308,4.1,14.6,9.5,23.3,1.9,2.6,15.7,24.3,,0.4,0.9,1.3,.058,,-1.7,0.4,-1.3,0.2
486,Dwyane Wade\wadedw01,SG,36,MIA,18,407,14.4,.480,.167,.227,2.8,15.0,8.9,24.8,2.0,2.7,15.0,30.9,,-0.5,0.6,0.1,.008,,-3.4,0.6,-2.8,-0.1
487,Dion Waiters\waitedi01,SG,26,MIA,30,918,10.5,.487,.415,.168,1.0,8.5,4.7,19.9,1.3,0.8,13.7,25.0,,-0.7,0.8,0.1,.005,,-2.1,-1.9,-4.0,-0.5
488,Kemba Walker\walkeke02,PG,27,CHO,77,2663,20.7,.571,.441,.307,1.2,8.8,4.9,27.5,1.6,0.8,10.3,27.5,,6.3,2.0,8.3,.150,,5.1,-1.9,3.3,3.5
489,John Wall\walljo01,PG,27,WAS,39,1335,18.5,.507,.249,.358,1.9,9.9,5.9,43.6,1.9,2.7,16.6,29.0,,1.0,1.3,2.3,.082,,1.2,-0.2,0.9,1.0
490,Tyrone Wallace\wallaty01,PG,23,LAC,26,732,10.6,.519,.156,.332,2.6,11.5,7.1,11.5,1.6,1.5,13.0,16.4,,0.3,0.6,0.8,.056,,-2.0,0.5,-1.5,0.1
491,Taurean Prince\princta02,SF,23,ATL,78,2335,12.2,.541,.464,.185,2.3,15.6,8.9,13.2,1.7,1.5,15.6,21.6,,-0.4,1.9,1.4,.030,,-1.2,0.0,-1.2,0.5
492,Derrick Walton Jr.\waltode01,PG,22,MIA,15,142,11.5,.544,.708,.250,1.6,11.1,6.4,14.3,2.1,1.8,7.0,9.1,,0.2,0.2,0.4,.132,,-1.2,0.8,-0.4,0.1
493,Jameel Warney\warneja01,PF,24,DAL,3,27,22.6,.599,.000,.417,16.0,21.2,18.5,0.0,0.0,0.0,6.6,25.6,,0.1,0.0,0.1,.159,,-3.1,-9.0,-12.1,-0.1
494,TJ Warren\warretj01,SF,24,PHO,65,2142,17.6,.541,.085,.240,6.1,10.6,8.3,7.2,1.5,1.5,6.7,24.9,,2.7,0.8,3.5,.077,,-0.1,-1.8,-1.9,0.1
495,Travis Wear\weartr01,SF,27,LAL,13,172,9.8,.562,.719,.140,0.0,18.5,9.3,3.3,0.8,1.9,6.2,15.9,,0.1,0.2,0.3,.088,,-2.0,-1.9,-4.0,-0.1
496,James Webb III\webbja01,SF,24,BRK,9,108,2.5,.333,.810,.000,6.8,14.9,10.8,5.0,0.5,0.0,12.5,9.6,,-0.1,0.0,-0.1,-0.030,,-4.8,-1.3,-6.0,-0.1
497,Briante Weber\weberbr01,PG,25,TOT,18,237,10.1,.527,.256,.233,3.8,13.1,8.4,13.1,3.8,1.9,24.0,11.7,,0.0,0.4,0.4,.073,,-3.3,2.9,-0.4,0.1
497,Briante Weber\weberbr01,PG,25,HOU,13,118,11.0,.547,.409,.182,2.9,14.3,8.6,15.1,4.2,2.2,22.8,11.5,,0.1,0.2,0.3,.119,,-2.4,3.6,1.2,0.1
497,Briante Weber\weberbr01,PG,25,MEM,5,119,9.2,.508,.095,.286,4.8,12.0,8.3,11.2,3.4,1.6,25.3,12.0,,-0.1,0.1,0.1,.027,,-4.1,2.2,-1.9,0.0
498,David West\westda01,C,37,GSW,69,947,21.4,.609,.022,.209,7.7,18.5,13.5,20.4,2.3,6.0,16.4,22.0,,1.7,1.7,3.5,.175,,0.0,3.4,3.4,1.3
499,Russell Westbrook\westbru01,PG,29,OKC,77,2801,25.0,.528,.194,.339,5.4,25.3,15.0,49.4,2.5,0.6,16.4,34.3,,5.5,4.3,9.8,.168,,5.2,3.0,8.2,7.2
500,Andrew White III\whitean01,SF,24,ATL,14,199,7.0,.488,.652,.058,2.3,15.7,9.0,3.8,0.7,0.4,9.0,17.1,,-0.1,0.1,-0.1,-0.013,,-3.6,-3.0,-6.7,-0.2
501,Derrick White\whitede01,PG,23,SAS,17,139,15.9,.646,.394,.606,4.0,16.8,10.4,9.3,1.5,1.8,12.6,15.4,,0.3,0.2,0.5,.172,,0.0,0.6,0.5,0.1
502,Okaro White\whiteok01,PF,25,MIA,6,80,8.9,.577,.688,.188,4.2,11.3,7.8,3.5,0.6,1.1,5.5,10.3,,0.1,0.1,0.2,.096,,-1.5,-1.3,-2.8,0.0
503,Isaiah Whitehead\whiteis01,PG,22,BRK,16,180,11.6,.530,.209,.221,2.3,13.1,7.7,19.7,2.2,0.8,20.3,28.4,,-0.3,0.2,-0.1,-0.035,,-4.2,-1.3,-5.5,-0.2
504,Hassan Whiteside\whiteha01,C,28,MIA,50,1282,24.2,.581,.004,.334,14.3,36.7,25.5,6.7,1.5,5.7,13.0,24.6,,2.2,2.9,5.1,.189,,-2.1,2.3,0.3,0.7
505,Andrew Wiggins\wiggian01,SF,22,MIN,78,2832,13.2,.509,.260,.244,3.0,10.7,6.8,8.0,1.5,1.5,8.9,23.6,,0.5,1.4,1.9,.032,,-1.0,-1.5,-2.6,-0.4
